Date,Company,Adj Close,High,Low,Open,Volume
2021-07-12,SSE plc,1318.5838623046875,1546.5,1523.5,1529.5,1169774
2021-07-13,SSE plc,1333.154052734375,1555.5,1536.0,1543.0,2320791
2021-07-14,SSE plc,1316.869873046875,1554.5,1523.800048828125,1554.5,1723988
2021-07-15,SSE plc,1293.729248046875,1542.5,1501.738037109375,1542.5,6478160
2021-07-16,SSE plc,1299.3001708984375,1528.5,1501.5,1517.5,3995755
2021-07-19,SSE plc,1269.731689453125,1509.47998046875,1480.0,1505.0,2453595
2021-07-20,SSE plc,1264.1607666015625,1514.0,1468.5,1492.0,9127679
2021-07-21,SSE plc,1284.3017578125,1500.0,1470.0,1476.5,4553054
2021-07-22,SSE plc,1284.3017578125,1510.0,1487.0,1498.0,1355642
2021-07-23,SSE plc,1304.4425048828125,1523.5,1498.0,1500.5,1734554
2021-07-26,SSE plc,1306.1566162109375,1531.5,1513.0,1514.0,3166166
2021-07-27,SSE plc,1308.727783203125,1529.5,1514.0,1524.5,2042534
2021-07-28,SSE plc,1314.2987060546875,1547.0,1527.0,1533.5,1892374
2021-07-29,SSE plc,1310.3831787109375,1488.89404296875,1460.5,1488.0,2652534
2021-07-30,SSE plc,1286.3558349609375,1473.5400390625,1445.5,1467.0,2888284
2021-08-02,SSE plc,1302.81884765625,1475.5,1456.0,1456.0,2847734
2021-08-03,SSE plc,1304.5986328125,1477.0,1463.5,1464.5,3115512
2021-08-04,SSE plc,1357.10302734375,1528.0,1458.18701171875,1471.5,9843017
2021-08-05,SSE plc,1352.6534423828125,1582.0,1514.0,1521.0,4895329
2021-08-06,SSE plc,1375.7911376953125,1561.0,1514.0,1522.5,3420383
2021-08-09,SSE plc,1444.7586669921875,1646.5,1541.0980224609375,1551.5,7504516
2021-08-10,SSE plc,1435.8594970703125,1634.4599609375,1597.39599609375,1625.0,3797487
2021-08-11,SSE plc,1446.538330078125,1625.5,1606.5,1615.0,1582485
2021-08-12,SSE plc,1421.176025390625,1630.7900390625,1597.0,1627.0,2062780
2021-08-13,SSE plc,1446.0933837890625,1625.0,1598.0,1600.0,1137917
2021-08-16,SSE plc,1442.0888671875,1627.0,1605.5,1616.0,1106374
2021-08-17,SSE plc,1442.53369140625,1627.5,1603.0,1611.5,1687050
2021-08-18,SSE plc,1458.9970703125,1645.0,1618.5,1630.0,1664275
2021-08-19,SSE plc,1465.2261962890625,1655.300048828125,1618.5,1622.0,1440725
2021-08-20,SSE plc,1483.0244140625,1670.300048828125,1641.0,1653.5,2236339
2021-08-23,SSE plc,1454.992431640625,1673.0,1634.3800048828125,1669.5,2035767
2021-08-24,SSE plc,1469.2308349609375,1651.0,1633.5,1639.0,1761151
2021-08-25,SSE plc,1464.3363037109375,1655.0,1639.0,1650.0,2501780
2021-08-26,SSE plc,1448.318115234375,1646.5,1616.0,1642.5,1657467
2021-08-27,SSE plc,1441.643798828125,1636.5,1612.5,1629.5,1535375
2021-08-31,SSE plc,1452.767822265625,1649.0,1614.0,1614.5,3345381
2021-09-01,SSE plc,1470.565673828125,1659.0,1638.800048828125,1645.5,2544340
2021-09-02,SSE plc,1470.1207275390625,1677.5,1650.0,1654.5,2932436
2021-09-03,SSE plc,1479.0198974609375,1662.0,1641.5,1655.0,2797901
2021-09-06,SSE plc,1468.785888671875,1665.0,1646.5,1661.0,932539
2021-09-07,SSE plc,1450.54296875,1650.5,1628.3199462890625,1650.0,1874809
2021-09-08,SSE plc,1454.5474853515625,1634.5,1612.5,1624.0,1698495
2021-09-09,SSE plc,1440.3089599609375,1634.0,1614.0,1625.5,6298662
2021-09-10,SSE plc,1434.9696044921875,1633.5,1611.3079833984375,1621.5,1874138
2021-09-13,SSE plc,1451.8779296875,1639.0,1613.5,1619.9599609375,1533837
2021-09-14,SSE plc,1476.35009765625,1670.0,1634.5,1655.0,2751386
2021-09-15,SSE plc,1468.785888671875,1659.5,1646.64501953125,1655.0,2916209
2021-09-16,SSE plc,1490.588623046875,1681.0,1655.0,1656.5,2422781
2021-09-17,SSE plc,1454.5474853515625,1688.053955078125,1632.0,1684.0,5833653
2021-09-20,SSE plc,1460.77685546875,1648.5,1623.5,1630.0,2440922
2021-09-21,SSE plc,1478.1300048828125,1668.0,1645.0,1648.5,1258962
2021-09-22,SSE plc,1470.1207275390625,1670.5,1638.322998046875,1662.0,2770545
2021-09-23,SSE plc,1463.891357421875,1671.0,1644.0,1655.0,3511785
2021-09-24,SSE plc,1449.2080078125,1639.5,1624.0,1638.5,4698664
2021-09-27,SSE plc,1446.538330078125,1644.5,1623.5,1641.0,2155928
2021-09-28,SSE plc,1418.9512939453125,1626.5,1587.5,1624.0,2834437
