Date,Company,Adj Close,High,Low,Open,Volume
2021-07-12,PayPal,302.9700012207031,303.5,298.55999755859375,302.3699951171875,5456000
2021-07-13,PayPal,301.19000244140625,307.82000732421875,298.75,302.19000244140625,7235000
2021-07-14,PayPal,300.75,304.80999755859375,299.3299865722656,303.010009765625,4848200
2021-07-15,PayPal,296.510009765625,301.17999267578125,294.1400146484375,300.8599853515625,4943500
2021-07-16,PayPal,294.6300048828125,298.75,294.44000244140625,297.2300109863281,4268900
2021-07-19,PayPal,294.8500061035156,295.0690002441406,288.80999755859375,292.3500061035156,5681500
2021-07-20,PayPal,298.07000732421875,300.0299987792969,291.57000732421875,295.5150146484375,5424100
2021-07-21,PayPal,301.7699890136719,301.8299865722656,296.20001220703125,296.489990234375,5497100
2021-07-22,PayPal,303.69000244140625,304.57000732421875,301.8699951171875,302.02099609375,3601500
2021-07-23,PayPal,308.5299987792969,309.4750061035156,304.20001220703125,305.760009765625,4231100
2021-07-26,PayPal,306.79998779296875,310.1600036621094,305.2300109863281,309.6600036621094,3805900
2021-07-27,PayPal,300.4800109863281,306.3399963378906,294.8900146484375,305.5,6938400
2021-07-28,PayPal,301.9800109863281,302.42999267578125,296.7799987792969,300.739990234375,9185000
2021-07-29,PayPal,283.1700134277344,289.0,281.6000061035156,285.3699951171875,18237000
2021-07-30,PayPal,275.5299987792969,280.5,274.2099914550781,280.2449951171875,11693300
2021-08-02,PayPal,270.989990234375,276.885009765625,270.42999267578125,276.885009765625,10082800
2021-08-03,PayPal,273.5,274.5400085449219,269.57000732421875,272.05999755859375,8323000
2021-08-04,PayPal,275.5,276.0929870605469,270.6700134277344,274.0710144042969,6616900
2021-08-05,PayPal,280.6700134277344,280.9599914550781,275.82000732421875,277.1000061035156,7354200
2021-08-06,PayPal,279.5400085449219,282.3699951171875,276.8699951171875,280.0,6086300
2021-08-09,PayPal,278.1499938964844,281.1000061035156,277.4599914550781,280.2200012207031,3823000
2021-08-10,PayPal,274.3699951171875,280.489990234375,272.5,278.94000244140625,6264100
2021-08-11,PayPal,276.4100036621094,278.2349853515625,273.1300048828125,277.4419860839844,5785900
2021-08-12,PayPal,274.5899963378906,276.80499267578125,273.05999755859375,274.25,4509100
2021-08-13,PayPal,274.9100036621094,276.80999755859375,274.6099853515625,276.1700134277344,4097200
2021-08-16,PayPal,278.2799987792969,279.19000244140625,273.55999755859375,273.7300109863281,5283700
2021-08-17,PayPal,271.1000061035156,275.5450134277344,269.0799865722656,275.25,7966100
2021-08-18,PayPal,268.8399963378906,272.7699890136719,268.4800109863281,271.010009765625,4830900
2021-08-19,PayPal,270.5799865722656,272.010009765625,266.6029968261719,267.19000244140625,5119900
2021-08-20,PayPal,272.9599914550781,273.93499755859375,269.5400085449219,269.5400085449219,4179500
2021-08-23,PayPal,276.9800109863281,278.2900085449219,273.0199890136719,275.75,5507500
2021-08-24,PayPal,279.510009765625,279.5799865722656,276.5090026855469,278.92999267578125,3542600
2021-08-25,PayPal,277.69000244140625,279.8299865722656,276.7699890136719,279.8160095214844,4392600
2021-08-26,PayPal,273.6199951171875,278.67999267578125,273.5199890136719,277.8900146484375,3626400
2021-08-27,PayPal,278.3299865722656,278.8900146484375,273.6700134277344,274.0299987792969,3917000
2021-08-30,PayPal,288.4700012207031,290.406005859375,279.0799865722656,279.6099853515625,14631000
2021-08-31,PayPal,288.6600036621094,292.6499938964844,284.3399963378906,290.92999267578125,8911800
2021-09-01,PayPal,286.75,290.8999938964844,286.3599853515625,290.1000061035156,5568300
2021-09-02,PayPal,285.5299987792969,288.8999938964844,285.25,288.8999938964844,4645500
2021-09-03,PayPal,289.1300048828125,290.3800048828125,284.3999938964844,285.0299987792969,5285700
2021-09-07,PayPal,293.260009765625,293.67999267578125,288.0400085449219,290.4100036621094,6787500
2021-09-08,PayPal,285.2300109863281,296.70001220703125,283.3299865722656,296.54998779296875,11039300
2021-09-09,PayPal,286.8800048828125,289.3699951171875,285.0799865722656,287.45001220703125,4170000
2021-09-10,PayPal,284.32000732421875,289.0,284.1099853515625,288.6000061035156,3816600
2021-09-13,PayPal,280.489990234375,287.19000244140625,277.79998779296875,286.7200012207031,4836500
2021-09-14,PayPal,282.239990234375,283.1700134277344,279.7099914550781,281.843994140625,4216700
2021-09-15,PayPal,282.42999267578125,285.75,279.5,284.2099914550781,4056800
2021-09-16,PayPal,282.9700012207031,283.69000244140625,280.3900146484375,281.0400085449219,3606700
2021-09-17,PayPal,276.3399963378906,282.5,275.9200134277344,282.17999267578125,8117200
2021-09-20,PayPal,269.9100036621094,273.0,265.67999267578125,271.54998779296875,7728300
2021-09-21,PayPal,269.489990234375,272.29901123046875,267.79998779296875,271.75,4326100
2021-09-22,PayPal,272.3399963378906,273.4700012207031,266.5,270.4599914550781,5574100
2021-09-23,PayPal,279.1000061035156,279.95001220703125,273.7799987792969,274.45001220703125,5409600
2021-09-24,PayPal,278.1099853515625,278.3299865722656,274.69000244140625,276.0199890136719,3985800
2021-09-27,PayPal,273.3900146484375,276.7799987792969,272.1860046386719,274.7799987792969,4614900
2021-09-28,PayPal,262.19000244140625,271.44000244140625,261.67999267578125,269.8949890136719,8352400
2021-09-29,PayPal,259.0,264.4599914550781,256.8900146484375,263.510009765625,6829100
2021-09-30,PayPal,260.2099914550781,263.4700012207031,258.7300109863281,259.6499938964844,5321700
2021-10-01,PayPal,264.6499938964844,265.82000732421875,260.1099853515625,261.4549865722656,4560400
2021-10-04,PayPal,255.00999450683594,262.57000732421875,251.58999633789062,261.8380126953125,7267200
2021-10-05,PayPal,260.1499938964844,262.7699890136719,253.58999633789062,255.22000122070312,6326600
2021-10-06,PayPal,264.05999755859375,264.3900146484375,256.0299987792969,256.2900085449219,4615300
2021-10-07,PayPal,263.5400085449219,268.6929931640625,263.07000732421875,265.95001220703125,5276400
2021-10-08,PayPal,260.05999755859375,265.4700012207031,259.79998779296875,264.9549865722656,4095900
2021-10-11,PayPal,255.0500030517578,260.6600036621094,254.69000244140625,257.92999267578125,5031700
2021-10-12,PayPal,255.85000610351562,257.9700012207031,253.77999877929688,256.0,4289300
2021-10-13,PayPal,256.3599853515625,261.239990234375,254.2449951171875,258.7300109863281,6024100
2021-10-14,PayPal,266.45001220703125,267.4100036621094,260.20001220703125,261.5,7850600
2021-10-15,PayPal,268.3500061035156,269.72100830078125,265.44000244140625,268.70098876953125,5007900
2021-10-18,PayPal,270.3299865722656,270.44000244140625,264.7099914550781,266.3900146484375,4367100
2021-10-19,PayPal,271.70001220703125,273.2699890136719,269.8349914550781,271.010009765625,3985900
2021-10-20,PayPal,258.3599853515625,273.510009765625,253.10000610351562,273.0,31271700
2021-10-21,PayPal,243.2100067138672,258.9599914550781,242.97999572753906,258.6099853515625,42508900
2021-10-22,PayPal,240.39999389648438,246.66000366210938,239.75,243.72999572753906,24170900
2021-10-25,PayPal,246.8800048828125,255.52000427246094,245.82000732421875,254.9550018310547,23046700
2021-10-26,PayPal,243.0,249.8800048828125,241.00999450683594,249.4499969482422,14404300
2021-10-27,PayPal,234.94000244140625,244.69000244140625,233.9199981689453,243.85000610351562,19043900
2021-10-28,PayPal,236.8300018310547,237.94000244140625,232.77999877929688,237.0,14288300
2021-10-29,PayPal,232.58999633789062,238.89999389648438,231.7100067138672,235.42999267578125,13010800
2021-11-01,PayPal,231.27999877929688,233.5500030517578,230.19000244140625,232.6999969482422,14054900
2021-11-02,PayPal,229.4600067138672,232.76100158691406,227.8000030517578,232.5399932861328,12676700
2021-11-03,PayPal,230.3800048828125,230.89999389648438,225.30999755859375,228.3300018310547,14178000
2021-11-04,PayPal,228.22000122070312,231.9199981689453,225.0,231.61000061035156,14158900
2021-11-05,PayPal,225.77999877929688,230.4199981689453,224.60000610351562,230.0,16665600
2021-11-08,PayPal,229.4199981689453,230.97000122070312,226.25,227.9600067138672,23213900
2021-11-09,PayPal,205.4199981689453,212.39999389648438,200.67999267578125,212.39999389648438,63995100
2021-11-10,PayPal,204.63999938964844,208.1999969482422,202.77999877929688,204.10000610351562,23585900
2021-11-11,PayPal,202.02999877929688,208.30999755859375,201.55999755859375,207.9199981689453,17712100
2021-11-12,PayPal,208.3000030517578,210.02000427246094,201.48399353027344,203.25,20954600
2021-11-15,PayPal,212.5399932861328,214.20899963378906,210.7100067138672,212.22000122070312,17433100
2021-11-16,PayPal,215.6699981689453,215.97000122070312,211.77000427246094,214.88999938964844,16697500
2021-11-17,PayPal,206.27000427246094,213.97000122070312,203.35000610351562,211.14500427246094,23095600
2021-11-18,PayPal,200.5,207.5,199.1999969482422,206.99000549316406,19980100
2021-11-19,PayPal,193.61000061035156,202.5,193.07000732421875,202.19000244140625,24607500
2021-11-22,PayPal,189.47999572753906,193.89999389648438,184.27499389648438,193.6199951171875,29956600
2021-11-23,PayPal,188.0500030517578,190.7899932861328,185.1999969482422,189.15499877929688,20004500
2021-11-24,PayPal,188.7100067138672,189.63999938964844,184.74000549316406,187.0,13359100
2021-11-26,PayPal,187.7899932861328,193.0,186.8300018310547,188.3800048828125,11080400
2021-11-29,PayPal,187.24000549316406,189.89999389648438,182.42999267578125,188.9199981689453,16308200
2021-11-30,PayPal,184.88999938964844,188.8249969482422,180.5,186.47000122070312,21144300
2021-12-01,PayPal,179.32000732421875,190.35000610351562,179.14999389648438,187.77000427246094,19491300
2021-12-02,PayPal,187.14999389648438,188.8000030517578,179.72999572753906,180.10499572753906,20422700
2021-12-03,PayPal,183.92999267578125,187.8000030517578,179.2899932861328,187.72999572753906,20737500
2021-12-06,PayPal,184.86000061035156,186.07000732421875,179.1999969482422,183.41000366210938,13303400
2021-12-07,PayPal,191.02000427246094,192.8280029296875,188.42999267578125,188.6699981689453,17772700
2021-12-08,PayPal,197.35000610351562,197.69000244140625,190.08999633789062,191.9499969482422,14433200
2021-12-09,PayPal,191.75,196.4199981689453,191.44000244140625,196.05999755859375,11550700
2021-12-10,PayPal,188.50999450683594,194.14999389648438,186.8000030517578,192.94000244140625,11908100
2021-12-13,PayPal,186.3800048828125,190.1999969482422,185.3000030517578,187.5,11812200
2021-12-14,PayPal,186.8000030517578,189.14300537109375,182.77999877929688,183.74000549316406,11414200
2021-12-15,PayPal,190.66000366210938,191.10000610351562,183.6699981689453,185.1199951171875,11278500
2021-12-16,PayPal,188.75,195.24000549316406,188.25100708007812,194.16600036621094,12326100
2021-12-17,PayPal,186.1999969482422,187.83999633789062,181.99000549316406,187.0050048828125,18899800
2021-12-20,PayPal,182.67999267578125,184.406005859375,181.6699981689453,182.52999877929688,10906800
2021-12-21,PayPal,189.13999938964844,189.2899932861328,183.0800018310547,183.17999267578125,12515500
2021-12-22,PayPal,191.67999267578125,191.77000427246094,188.03900146484375,189.16000366210938,9541600
2021-12-23,PayPal,192.00999450683594,192.95599365234375,190.25,192.47000122070312,7762000
2021-12-27,PayPal,192.00999450683594,193.9199981689453,191.0800018310547,192.38999938964844,8351800
2021-12-28,PayPal,190.10000610351562,194.0,189.11000061035156,192.19000244140625,7969400
2021-12-29,PayPal,189.97000122070312,191.27000427246094,187.8300018310547,190.02999877929688,7038700
2021-12-30,PayPal,191.8800048828125,193.9499969482422,188.91000366210938,189.61000061035156,9634800
2021-12-31,PayPal,188.5800018310547,192.22999572753906,188.39999389648438,191.4499969482422,7360400
2022-01-03,PayPal,194.94000244140625,196.0,189.9499969482422,191.41000366210938,12788200
2022-01-04,PayPal,191.13999938964844,196.10000610351562,188.19000244140625,196.0,14198000
2022-01-05,PayPal,187.16000366210938,194.25,187.14999389648438,189.86500549316406,13227600
2022-01-06,PayPal,192.27000427246094,195.0,185.07000732421875,185.52000427246094,14206300
2022-01-07,PayPal,187.60000610351562,193.125,186.3000030517578,190.02000427246094,12627300
2022-01-10,PayPal,182.9499969482422,185.75,177.39999389648438,185.75,14701600
2022-01-11,PayPal,191.52000427246094,192.85000610351562,182.6199951171875,182.99000549316406,12867700
2022-01-12,PayPal,187.1999969482422,191.4499969482422,185.27999877929688,189.6999969482422,13588800
2022-01-13,PayPal,181.00999450683594,190.83999633789062,180.35000610351562,187.77999877929688,12779900
2022-01-14,PayPal,178.4199981689453,182.0,175.39999389648438,179.14999389648438,14374400
2022-01-18,PayPal,174.4600067138672,179.67999267578125,174.0,176.9600067138672,12721300
2022-01-19,PayPal,173.5500030517578,177.27999877929688,172.60000610351562,174.35000610351562,13715700
2022-01-20,PayPal,173.27999877929688,179.8800048828125,173.0399932861328,175.00999450683594,13992500
2022-01-21,PayPal,163.5399932861328,172.9600067138672,163.3000030517578,171.8000030517578,20051000
2022-01-24,PayPal,162.1699981689453,162.447998046875,152.0800018310547,156.11000061035156,23632200
2022-01-25,PayPal,158.1999969482422,160.91000366210938,155.27000427246094,159.8000030517578,13268100
2022-01-26,PayPal,156.97999572753906,165.3300018310547,155.49000549316406,162.08999633789062,15966500
2022-01-27,PayPal,158.11000061035156,162.5500030517578,156.5399932861328,159.4320068359375,12657000
2022-01-28,PayPal,163.52000427246094,163.63999938964844,156.7899932861328,158.3699951171875,9861700
2022-01-31,PayPal,171.94000244140625,172.16000366210938,163.22000122070312,164.44000244140625,14260000
2022-02-01,PayPal,175.8000030517578,176.1999969482422,170.52999877929688,172.77000427246094,23286900
2022-02-02,PayPal,132.57000732421875,139.89999389648438,129.00999450683594,139.88999938964844,136264000
2022-02-03,PayPal,124.30000305175781,131.4499969482422,123.8499984741211,129.9499969482422,52101200
2022-02-04,PayPal,126.08000183105469,126.69999694824219,121.4000015258789,124.38999938964844,33103500
2022-02-07,PayPal,121.41000366210938,129.4199981689453,120.5,126.58000183105469,30384500
2022-02-08,PayPal,120.26000213623047,123.33000183105469,118.55000305175781,121.0199966430664,30862700
2022-02-09,PayPal,122.94000244140625,123.97200012207031,119.80999755859375,122.20999908447266,29475600
2022-02-10,PayPal,119.0199966430664,125.27999877929688,118.4800033569336,121.54000091552734,30012600
2022-02-11,PayPal,115.29000091552734,120.88999938964844,114.7300033569336,119.6500015258789,24624900
2022-02-14,PayPal,114.12000274658203,116.62999725341797,113.0,113.62000274658203,22787000
2022-02-15,PayPal,115.45999908447266,116.4000015258789,114.01000213623047,115.41500091552734,19007600
2022-02-16,PayPal,110.54000091552734,114.79000091552734,110.37999725341797,114.69999694824219,28938700
2022-02-17,PayPal,105.19999694824219,111.41000366210938,104.98999786376953,109.98999786376953,33972200
2022-02-18,PayPal,103.6500015258789,106.74099731445312,103.02999877929688,106.0,28157400
2022-02-22,PayPal,103.16999816894531,105.08000183105469,101.70999908447266,102.1500015258789,28422200
2022-02-23,PayPal,100.72000122070312,105.55000305175781,100.59500122070312,105.0199966430664,25263600
2022-02-24,PayPal,105.0199966430664,105.26000213623047,94.5,94.73999786376953,35400600
2022-02-25,PayPal,110.94000244140625,111.0999984741211,104.52999877929688,106.1500015258789,33806900
2022-02-28,PayPal,111.93000030517578,113.53500366210938,108.93000030517578,110.30999755859375,25719300
2022-03-01,PayPal,106.51000213623047,112.75,105.56099700927734,112.7300033569336,19597700
2022-03-02,PayPal,106.61000061035156,107.2300033569336,103.69000244140625,105.61000061035156,17023500
2022-03-03,PayPal,101.33999633789062,107.75,100.86000061035156,107.66000366210938,20330800
2022-03-04,PayPal,99.91000366210938,102.38999938964844,98.62000274658203,100.23999786376953,20151600
2022-03-07,PayPal,93.61000061035156,100.33000183105469,93.5,99.56999969482422,26529900
2022-03-08,PayPal,94.9000015258789,98.5999984741211,92.25,93.04000091552734,25130900
2022-03-09,PayPal,100.22000122070312,100.7300033569336,97.29000091552734,98.12000274658203,20811300
2022-03-10,PayPal,98.55000305175781,99.31999969482422,96.4000015258789,99.05000305175781,14703200
2022-03-11,PayPal,96.56999969482422,99.81999969482422,95.5199966430664,99.75,15141700
2022-03-14,PayPal,96.87000274658203,100.63999938964844,94.62999725341797,96.04499816894531,20988900
2022-03-15,PayPal,100.45999908447266,100.56999969482422,96.05000305175781,98.67500305175781,18032900
2022-03-16,PayPal,107.91999816894531,107.94000244140625,101.88999938964844,102.37999725341797,24840500
2022-03-17,PayPal,112.16000366210938,112.18000030517578,106.47000122070312,106.55999755859375,21950800
2022-03-18,PayPal,118.7699966430664,119.37999725341797,110.2300033569336,111.52999877929688,31997800
2022-03-21,PayPal,114.6500015258789,117.5,112.5,117.22000122070312,19888900
2022-03-22,PayPal,117.87000274658203,119.3499984741211,114.6500015258789,114.6500015258789,16746100
2022-03-23,PayPal,114.6500015258789,117.36000061035156,114.08999633789062,115.52999877929688,14430600
2022-03-24,PayPal,116.05000305175781,116.19000244140625,113.31999969482422,115.81999969482422,13546700
2022-03-25,PayPal,113.76000213623047,116.19000244140625,112.08999633789062,116.04000091552734,12371500
2022-03-28,PayPal,116.16999816894531,117.0999984741211,112.36000061035156,114.0,13868000
2022-03-29,PayPal,121.18000030517578,121.55000305175781,116.97000122070312,118.6500015258789,15918400
2022-03-30,PayPal,118.48999786376953,122.80999755859375,118.02999877929688,122.32499694824219,16513300
2022-03-31,PayPal,115.6500015258789,118.88999938964844,115.58999633789062,118.1050033569336,13928300
2022-04-01,PayPal,116.66999816894531,118.23999786376953,115.04000091552734,116.0,11037800
2022-04-04,PayPal,121.86000061035156,122.31999969482422,116.87999725341797,117.05999755859375,15266400
2022-04-05,PayPal,117.6500015258789,122.91799926757812,117.2030029296875,122.83000183105469,12778700
2022-04-06,PayPal,112.48999786376953,115.5199966430664,110.86000061035156,115.26000213623047,16288900
2022-04-07,PayPal,113.04000091552734,114.33999633789062,110.0999984741211,111.5199966430664,12471300
2022-04-08,PayPal,111.20999908447266,113.23999786376953,110.25,112.26000213623047,10521800
2022-04-11,PayPal,109.80999755859375,111.3949966430664,108.44000244140625,109.75,10706600
2022-04-12,PayPal,108.25,112.73999786376953,107.75,111.63999938964844,12493600
2022-04-13,PayPal,105.16999816894531,105.94999694824219,102.29000091552734,102.58999633789062,26481900
2022-04-14,PayPal,102.30999755859375,105.69999694824219,102.05999755859375,105.08000183105469,16125800
2022-04-18,PayPal,100.58000183105469,103.0,99.13500213623047,102.05000305175781,15342400
2022-04-19,PayPal,103.66000366210938,104.86000061035156,99.91000366210938,100.0,12768100
2022-04-20,PayPal,94.9000015258789,101.94999694824219,94.43000030517578,101.94999694824219,26487000
2022-04-21,PayPal,89.4000015258789,97.61000061035156,88.80999755859375,96.13500213623047,27204100
2022-04-22,PayPal,86.02999877929688,90.25,85.9800033569336,89.29499816894531,21053000
2022-04-25,PayPal,87.77999877929688,87.93000030517578,84.41999816894531,85.32499694824219,15683400
2022-04-26,PayPal,83.69999694824219,86.86499786376953,83.56999969482422,86.7699966430664,17205300
2022-04-27,PayPal,82.61000061035156,86.6050033569336,82.12000274658203,83.56999969482422,24669800
2022-04-28,PayPal,92.08999633789062,93.18000030517578,84.37000274658203,85.05999755859375,42836600
2022-04-29,PayPal,87.93000030517578,94.51000213623047,87.75,91.0,24872400
2022-05-02,PayPal,91.52999877929688,92.48999786376953,86.81999969482422,87.55000305175781,21340500
2022-05-03,PayPal,90.70999908447266,92.25,90.04000091552734,91.4800033569336,15227600
2022-05-04,PayPal,92.72000122070312,92.8499984741211,87.12000274658203,90.25,15850600
2022-05-05,PayPal,85.43000030517578,90.7300033569336,84.16999816894531,90.7300033569336,22066500
2022-05-06,PayPal,81.68000030517578,85.37000274658203,80.9000015258789,85.31999969482422,21369300
2022-05-09,PayPal,79.52999877929688,82.13999938964844,78.8499984741211,79.88999938964844,25513700
2022-05-10,PayPal,78.75,82.2699966430664,76.12999725341797,81.70999908447266,21126300
2022-05-11,PayPal,75.16999816894531,80.38999938964844,75.0199966430664,77.75,16770200
2022-05-12,PayPal,74.29000091552734,76.55999755859375,71.83100128173828,73.75,29361000
2022-05-13,PayPal,78.83000183105469,79.19000244140625,76.37000274658203,76.37000274658203,17111400
